Sequence name	Lineage	Conflict	Ambiguity score	Scorpio call	Scorpio support	Scorpio conflict	Note	pangolin version	pangoLEARN version
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.243	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.427	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.348	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.35	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.26	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.24	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.26	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.20	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.26	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment P.1	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	C.37	0	1	Lambda (C.37-like)	0.9474	0	scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	C.37	0	1	Lambda (C.37-like)	0.9474	0	scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.348	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.348	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	C.37	0	1	Lambda (C.37-like)	0.9474	0	scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	C.37	0	1	Lambda (C.37-like)	0.8947	0.1053	scorpio call: Alt alleles 17; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	C.37	0	1	Lambda (C.37-like)	0.9474	0.0526	scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	C.37	0	1	Lambda (C.37-like)	0.9474	0	scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	C.37	0	1	Lambda (C.37-like)	0.9474	0	scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.37	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.348	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0	scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 1	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.24	0	1	Delta (B.1.617.2-like)	0.8462	0.1538	scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.25	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	AY.3	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
